,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1295,Henry Farm,43.7785175,-79.3465557,Old Navy,43.7779901,-79.3440914,Clothing Store
1296,Henry Farm,43.7785175,-79.3465557,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
1297,Henry Farm,43.7785175,-79.3465557,Starbucks,43.777757,-79.344451,Coffee Shop
1298,Henry Farm,43.7785175,-79.3465557,J.Crew,43.7779417,-79.3451178,Clothing Store
1299,Henry Farm,43.7785175,-79.3465557,TD Canada Trust,43.777763,-79.345974,Bank
1300,Henry Farm,43.7785175,-79.3465557,Zara,43.777961241763556,-79.34469070057258,Clothing Store
1301,Henry Farm,43.7785175,-79.3465557,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
1302,Henry Farm,43.7785175,-79.3465557,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
1303,Henry Farm,43.7785175,-79.3465557,Thai Express,43.77799,-79.344091,Restaurant
1304,Henry Farm,43.7785175,-79.3465557,Tim Hortons,43.777964,-79.344715,Coffee Shop
1305,Henry Farm,43.7785175,-79.3465557,SEPHORA,43.778366,-79.3437003,Cosmetics Shop
1306,Henry Farm,43.7785175,-79.3465557,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
1307,Henry Farm,43.7785175,-79.3465557,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
1308,Henry Farm,43.7785175,-79.3465557,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
1309,Henry Farm,43.7785175,-79.3465557,Tommy Hilfiger Company Store,43.77742747193735,-79.34589327979445,Clothing Store
1310,Henry Farm,43.7785175,-79.3465557,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
1311,Henry Farm,43.7785175,-79.3465557,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
1312,Henry Farm,43.7785175,-79.3465557,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
1313,Henry Farm,43.7785175,-79.3465557,Sport Chek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
1314,Henry Farm,43.7785175,-79.3465557,KFC,43.77827218538913,-79.34331697645614,Fast Food Restaurant
1315,Henry Farm,43.7785175,-79.3465557,St. Louis Bar and Grill,43.777081295346356,-79.3449062809075,Wings Joint
1316,Henry Farm,43.7785175,-79.3465557,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
1317,Henry Farm,43.7785175,-79.3465557,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
1318,Henry Farm,43.7785175,-79.3465557,Druxy's Famous Deli,43.77878702526164,-79.34444702976553,Deli / Bodega
1319,Henry Farm,43.7785175,-79.3465557,Garage Clothing,43.77695171853015,-79.34700906250485,Clothing Store
1320,Henry Farm,43.7785175,-79.3465557,SoftMoc,43.77749652742556,-79.34515578522264,Shoe Store
1321,Henry Farm,43.7785175,-79.3465557,Guess by Marciano,43.7776879,-79.3455882,Women's Store
1322,Henry Farm,43.7785175,-79.3465557,LensCrafters,43.7774927,-79.3461621,Optical Shop
1323,Henry Farm,43.7785175,-79.3465557,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
1324,Henry Farm,43.7785175,-79.3465557,GNC Live Well,43.77843789497575,-79.344162940979,Supplement Shop
1325,Henry Farm,43.7785175,-79.3465557,Ardene,43.77688620262047,-79.34717998514216,Women's Store
1326,Henry Farm,43.7785175,-79.3465557,Gateway Newstand (Fairview),43.77837592341407,-79.34480667114258,Convenience Store
1327,Henry Farm,43.7785175,-79.3465557,Urban Planet,43.777825,-79.343519,Women's Store
1328,Henry Farm,43.7785175,-79.3465557,Forever XXI,43.778289762312255,-79.34330244159452,Clothing Store
1329,Henry Farm,43.7785175,-79.3465557,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store
1330,Henry Farm,43.7785175,-79.3465557,Jimmy The Greek,43.77824451598338,-79.34332200351092,Greek Restaurant
1331,Henry Farm,43.7785175,-79.3465557,Grill It Up,43.77826768921672,-79.34330442089535,Food Court
1332,Henry Farm,43.7785175,-79.3465557,Laura Secord,43.7782285533859,-79.34321768453563,Dessert Shop
1333,Henry Farm,43.7785175,-79.3465557,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa
1334,Henry Farm,43.7785175,-79.3465557,Yoi,43.778244,-79.34301,Japanese Restaurant
1335,Henry Farm,43.7785175,-79.3465557,Sunrise Records,43.77776285092642,-79.34309611649547,Record Shop
1336,Henry Farm,43.7785175,-79.3465557,Fit For Life,43.77935234078756,-79.35056822110249,Fast Food Restaurant
1337,Henry Farm,43.7785175,-79.3465557,Oriole Park,43.78081676843454,-79.35132725701995,Baseball Field
1338,Henry Farm,43.7785175,-79.3465557,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery
1339,Oriole,43.7785175,-79.3465557,The LEGO Store,43.77820727238842,-79.34348299621146,Toy / Game Store
1340,Oriole,43.7785175,-79.3465557,Michel's Baguette,43.77708227220403,-79.34455653003414,Bakery
1341,Oriole,43.7785175,-79.3465557,Hero Certified Burgers,43.7772948385197,-79.34458372068603,Burger Joint
1342,Oriole,43.7785175,-79.3465557,SilverCity Fairview Mall Cinemas,43.77868093228815,-79.3440850072426,Movie Theater
1343,Oriole,43.7785175,-79.3465557,CF Fairview Mall,43.777993908591895,-79.34366510981064,Shopping Mall
1344,Oriole,43.7785175,-79.3465557,Moxie's Classic Grill,43.777778810576905,-79.34318499889385,American Restaurant
1345,Oriole,43.7785175,-79.3465557,Apple Fairview,43.7779146,-79.343561,Electronics Store
1346,Oriole,43.7785175,-79.3465557,DAVIDsTEA,43.77754451824154,-79.34526267457191,Tea Room
1347,Oriole,43.7785175,-79.3465557,New York Fries,43.77829829945936,-79.34326735202254,Fast Food Restaurant
1348,Oriole,43.7785175,-79.3465557,Purdys Chocolatier,43.778131,-79.344142,Candy Store
1349,Oriole,43.7785175,-79.3465557,H&M,43.77754859086118,-79.34560423018411,Clothing Store
1350,Oriole,43.7785175,-79.3465557,Hudson's Bay,43.777830351654046,-79.34304327486974,Department Store
1351,Oriole,43.7785175,-79.3465557,Ten Ren's Tea Time,43.777158444629066,-79.34453087278449,Juice Bar
1352,Oriole,43.7785175,-79.3465557,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
1353,Oriole,43.7785175,-79.3465557,De Berardini's,43.77806925637981,-79.34264197549473,Salon / Barbershop
1354,Oriole,43.7785175,-79.3465557,Aroma Espresso Bar,43.777700197902725,-79.34465166972005,Coffee Shop
1355,Oriole,43.7785175,-79.3465557,Booster Juice,43.77742786,-79.3449699,Smoothie Shop
1356,Oriole,43.7785175,-79.3465557,Shoppers Drug Mart,43.776079,-79.34363,Pharmacy
1357,Oriole,43.7785175,-79.3465557,Old Navy,43.7779901,-79.3440914,Clothing Store
1358,Oriole,43.7785175,-79.3465557,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
1359,Oriole,43.7785175,-79.3465557,Starbucks,43.777757,-79.344451,Coffee Shop
1360,Oriole,43.7785175,-79.3465557,J.Crew,43.7779417,-79.3451178,Clothing Store
1361,Oriole,43.7785175,-79.3465557,TD Canada Trust,43.777763,-79.345974,Bank
1362,Oriole,43.7785175,-79.3465557,Zara,43.777961241763556,-79.34469070057258,Clothing Store
1363,Oriole,43.7785175,-79.3465557,Fairview Mall Food Garden,43.77836930887007,-79.34321606591291,Food Court
1364,Oriole,43.7785175,-79.3465557,Heart Sushi,43.777203,-79.343805,Japanese Restaurant
1365,Oriole,43.7785175,-79.3465557,Thai Express,43.77799,-79.344091,Restaurant
1366,Oriole,43.7785175,-79.3465557,Tim Hortons,43.777964,-79.344715,Coffee Shop
1367,Oriole,43.7785175,-79.3465557,SEPHORA,43.778366,-79.3437003,Cosmetics Shop
1368,Oriole,43.7785175,-79.3465557,Hollister Co.,43.778088689883695,-79.34370423838938,Clothing Store
1369,Oriole,43.7785175,-79.3465557,Tim Hortons,43.7749925,-79.3463027,Coffee Shop
1370,Oriole,43.7785175,-79.3465557,EB Games,43.7781866230844,-79.3433096596408,Video Game Store
1371,Oriole,43.7785175,-79.3465557,Tommy Hilfiger Company Store,43.77742747193735,-79.34589327979445,Clothing Store
1372,Oriole,43.7785175,-79.3465557,Tim Hortons,43.77524918178477,-79.34773966670036,Coffee Shop
1373,Oriole,43.7785175,-79.3465557,Bourbon St. Grill,43.77827649168577,-79.34324149162853,Fast Food Restaurant
1374,Oriole,43.7785175,-79.3465557,McDonald's,43.7784074,-79.3435742,Fast Food Restaurant
1375,Oriole,43.7785175,-79.3465557,Sport Chek,43.777760996766865,-79.34315772052062,Sporting Goods Shop
1376,Oriole,43.7785175,-79.3465557,KFC,43.77827218538913,-79.34331697645614,Fast Food Restaurant
1377,Oriole,43.7785175,-79.3465557,St. Louis Bar and Grill,43.777081295346356,-79.3449062809075,Wings Joint
1378,Oriole,43.7785175,-79.3465557,Spring Rolls,43.777350695180374,-79.34397727347279,Asian Restaurant
1379,Oriole,43.7785175,-79.3465557,Z•teca,43.777216678163484,-79.3444011179068,Burrito Place
1380,Oriole,43.7785175,-79.3465557,Druxy's Famous Deli,43.77878702526164,-79.34444702976553,Deli / Bodega
1381,Oriole,43.7785175,-79.3465557,Garage Clothing,43.77695171853015,-79.34700906250485,Clothing Store
1382,Oriole,43.7785175,-79.3465557,SoftMoc,43.77749652742556,-79.34515578522264,Shoe Store
1383,Oriole,43.7785175,-79.3465557,Guess by Marciano,43.7776879,-79.3455882,Women's Store
1384,Oriole,43.7785175,-79.3465557,LensCrafters,43.7774927,-79.3461621,Optical Shop
1385,Oriole,43.7785175,-79.3465557,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique
1386,Oriole,43.7785175,-79.3465557,GNC Live Well,43.77843789497575,-79.344162940979,Supplement Shop
1387,Oriole,43.7785175,-79.3465557,Ardene,43.77688620262047,-79.34717998514216,Women's Store
1388,Oriole,43.7785175,-79.3465557,Gateway Newstand (Fairview),43.77837592341407,-79.34480667114258,Convenience Store
1389,Oriole,43.7785175,-79.3465557,Urban Planet,43.777825,-79.343519,Women's Store
1390,Oriole,43.7785175,-79.3465557,Forever XXI,43.778289762312255,-79.34330244159452,Clothing Store
1391,Oriole,43.7785175,-79.3465557,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store
1392,Oriole,43.7785175,-79.3465557,Jimmy The Greek,43.77824451598338,-79.34332200351092,Greek Restaurant
1393,Oriole,43.7785175,-79.3465557,Grill It Up,43.77826768921672,-79.34330442089535,Food Court
1394,Oriole,43.7785175,-79.3465557,Laura Secord,43.7782285533859,-79.34321768453563,Dessert Shop
1395,Oriole,43.7785175,-79.3465557,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa
1396,Oriole,43.7785175,-79.3465557,Yoi,43.778244,-79.34301,Japanese Restaurant
1397,Oriole,43.7785175,-79.3465557,Sunrise Records,43.77776285092642,-79.34309611649547,Record Shop
1398,Oriole,43.7785175,-79.3465557,Fit For Life,43.77935234078756,-79.35056822110249,Fast Food Restaurant
1399,Oriole,43.7785175,-79.3465557,Oriole Park,43.78081676843454,-79.35132725701995,Baseball Field
1400,Oriole,43.7785175,-79.3465557,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery
1401,Northwood Park,43.7679803,-79.48726190000001,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
1402,Northwood Park,43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
1403,Northwood Park,43.7679803,-79.48726190000001,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
1404,Northwood Park,43.7679803,-79.48726190000001,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar
1405,Northwood Park,43.7679803,-79.48726190000001,Falafel Express,43.764187100541214,-79.48912096481943,Falafel Restaurant
1406,Northwood Park,43.7679803,-79.48726190000001,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop
1407,York University,43.7679803,-79.48726190000001,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
1408,York University,43.7679803,-79.48726190000001,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
1409,York University,43.7679803,-79.48726190000001,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
1410,York University,43.7679803,-79.48726190000001,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar
1411,York University,43.7679803,-79.48726190000001,Falafel Express,43.764187100541214,-79.48912096481943,Falafel Restaurant
1412,York University,43.7679803,-79.48726190000001,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop
1413,East Toronto,43.685347,-79.3381065,Aldwych Park,43.68490095564762,-79.34109075059628,Park
1414,East Toronto,43.685347,-79.3381065,The Path,43.68392344354094,-79.33500661843325,Park
1415,East Toronto,43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
1416,Harbourfront East,43.6408157,-79.38175229999999,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
1417,Harbourfront East,43.6408157,-79.38175229999999,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
1418,Harbourfront East,43.6408157,-79.38175229999999,iQ Food Co,43.642851,-79.382081,Salad Place
1419,Harbourfront East,43.6408157,-79.38175229999999,BeaverTails,43.639736,-79.380068,Dessert Shop
1420,Harbourfront East,43.6408157,-79.38175229999999,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1421,Harbourfront East,43.6408157,-79.38175229999999,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
1422,Harbourfront East,43.6408157,-79.38175229999999,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
1423,Harbourfront East,43.6408157,-79.38175229999999,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
1424,Harbourfront East,43.6408157,-79.38175229999999,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
1425,Harbourfront East,43.6408157,-79.38175229999999,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1426,Harbourfront East,43.6408157,-79.38175229999999,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
1427,Harbourfront East,43.6408157,-79.38175229999999,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
